,Data,Ultimo,Abertura,Maxima,Minima,Vol,Var%
713,12.08.2020,"42,67","41,62","42,90","41,53","397,83K","2,55%"
714,11.08.2020,"41,61","41,98","42,94","41,48","432,84K","-0,79%"
715,11.08.2020,"41,61","41,98","42,94","41,48","432,84K","-0,79%"
716,11.08.2020,"41,61","41,98","42,94","41,48","432,84K","-0,79%"
717,11.08.2020,"41,61","41,98","42,94","41,48","432,84K","-0,79%"
718,11.08.2020,"41,61","41,98","42,94","41,48","432,84K","-0,79%"
719,11.08.2020,"41,61","41,98","42,94","41,48","432,84K","-0,79%"
720,11.08.2020,"41,61","41,98","42,94","41,48","432,84K","-0,79%"
721,10.08.2020,"41,94","41,50","42,33","41,17","367,80K","1,75%"
722,10.08.2020,"41,94","41,50","42,33","41,17","367,80K","1,75%"
723,10.08.2020,"41,94","41,50","42,33","41,17","367,80K","1,75%"
724,10.08.2020,"41,94","41,50","42,33","41,17","367,80K","1,75%"
725,10.08.2020,"41,94","41,50","42,33","41,17","367,80K","1,75%"
726,10.08.2020,"41,94","41,50","42,33","41,17","367,80K","1,75%"
727,10.08.2020,"41,94","41,50","42,33","41,17","367,80K","1,75%"
728,07.08.2020,"41,22","41,97","42,22","41,06","399,00K","-1,74%"
729,07.08.2020,"41,22","41,97","42,22","41,06","399,00K","-1,74%"
730,07.08.2020,"41,22","41,97","42,22","41,06","399,00K","-1,74%"
731,07.08.2020,"41,22","41,97","42,22","41,06","399,00K","-1,74%"
732,07.08.2020,"41,22","41,97","42,22","41,06","399,00K","-1,74%"
733,07.08.2020,"41,22","41,97","42,22","41,06","399,00K","-1,74%"
734,07.08.2020,"41,22","41,97","42,22","41,06","399,00K","-1,74%"
735,06.08.2020,"41,95","42,19","42,65","41,61","359,61K","-0,57%"
736,06.08.2020,"41,95","42,19","42,65","41,61","359,61K","-0,57%"
737,06.08.2020,"41,95","42,19","42,65","41,61","359,61K","-0,57%"
738,06.08.2020,"41,95","42,19","42,65","41,61","359,61K","-0,57%"
739,06.08.2020,"41,95","42,19","42,65","41,61","359,61K","-0,57%"
740,06.08.2020,"41,95","42,19","42,65","41,61","359,61K","-0,57%"
741,06.08.2020,"41,95","42,19","42,65","41,61","359,61K","-0,57%"
742,05.08.2020,"42,19","41,56","43,52","41,47","491,27K","1,18%"
743,05.08.2020,"42,19","41,56","43,52","41,47","491,27K","1,18%"
744,05.08.2020,"42,19","41,56","43,52","41,47","491,27K","1,18%"
745,05.08.2020,"42,19","41,56","43,52","41,47","491,27K","1,18%"
746,05.08.2020,"42,19","41,56","43,52","41,47","491,27K","1,18%"
747,05.08.2020,"42,19","41,56","43,52","41,47","491,27K","1,18%"
748,05.08.2020,"42,19","41,56","43,52","41,47","491,27K","1,18%"
749,04.08.2020,"41,70","40,78","42,08","40,14","451,58K","1,68%"
750,04.08.2020,"41,70","40,78","42,08","40,14","451,58K","1,68%"
751,04.08.2020,"41,70","40,78","42,08","40,14","451,58K","1,68%"
752,04.08.2020,"41,70","40,78","42,08","40,14","451,58K","1,68%"
753,04.08.2020,"41,70","40,78","42,08","40,14","451,58K","1,68%"
754,04.08.2020,"41,70","40,78","42,08","40,14","451,58K","1,68%"
755,04.08.2020,"41,70","40,78","42,08","40,14","451,58K","1,68%"
756,03.08.2020,"41,01","40,39","41,24","39,58","338,33K","1,84%"
757,03.08.2020,"41,01","40,39","41,24","39,58","338,33K","1,84%"
758,03.08.2020,"41,01","40,39","41,24","39,58","338,33K","1,84%"
759,03.08.2020,"41,01","40,39","41,24","39,58","338,33K","1,84%"
760,03.08.2020,"41,01","40,39","41,24","39,58","338,33K","1,84%"
761,03.08.2020,"41,01","40,39","41,24","39,58","338,33K","1,84%"
762,03.08.2020,"41,01","40,39","41,24","39,58","338,33K","1,84%"
763,31.07.2020,"40,27","40,34","40,55","39,66","318,79K","0,88%"
764,31.07.2020,"40,27","40,34","40,55","39,66","318,79K","0,88%"
765,31.07.2020,"40,27","40,34","40,55","39,66","318,79K","0,88%"
766,31.07.2020,"40,27","40,34","40,55","39,66","318,79K","0,88%"
767,31.07.2020,"40,27","40,34","40,55","39,66","318,79K","0,88%"
768,31.07.2020,"40,27","40,34","40,55","39,66","318,79K","0,88%"
769,31.07.2020,"40,27","40,34","40,55","39,66","318,79K","0,88%"
770,30.07.2020,"39,92","41,32","41,39","38,72","487,33K","-3,27%"
771,30.07.2020,"39,92","41,32","41,39","38,72","487,33K","-3,27%"
772,30.07.2020,"39,92","41,32","41,39","38,72","487,33K","-3,27%"
773,30.07.2020,"39,92","41,32","41,39","38,72","487,33K","-3,27%"
774,30.07.2020,"39,92","41,32","41,39","38,72","487,33K","-3,27%"
775,30.07.2020,"39,92","41,32","41,39","38,72","487,33K","-3,27%"
776,30.07.2020,"39,92","41,32","41,39","38,72","487,33K","-3,27%"
777,29.07.2020,"41,27","41,13","41,57","40,93","295,86K","0,56%"
778,29.07.2020,"41,27","41,13","41,57","40,93","295,86K","0,56%"
779,29.07.2020,"41,27","41,13","41,57","40,93","295,86K","0,56%"
780,29.07.2020,"41,27","41,13","41,57","40,93","295,86K","0,56%"
781,29.07.2020,"41,27","41,13","41,57","40,93","295,86K","0,56%"
782,29.07.2020,"41,27","41,13","41,57","40,93","295,86K","0,56%"
783,29.07.2020,"41,27","41,13","41,57","40,93","295,86K","0,56%"
784,28.07.2020,"41,04","41,65","41,93","40,85","276,80K","-1,35%"
785,28.07.2020,"41,04","41,65","41,93","40,85","276,80K","-1,35%"
786,28.07.2020,"41,04","41,65","41,93","40,85","276,80K","-1,35%"
787,28.07.2020,"41,04","41,65","41,93","40,85","276,80K","-1,35%"
788,28.07.2020,"41,04","41,65","41,93","40,85","276,80K","-1,35%"
789,28.07.2020,"41,04","41,65","41,93","40,85","276,80K","-1,35%"
790,28.07.2020,"41,04","41,65","41,93","40,85","276,80K","-1,35%"
791,27.07.2020,"41,60","41,26","41,82","40,48","377,71K","0,75%"
792,27.07.2020,"41,60","41,26","41,82","40,48","377,71K","0,75%"
793,27.07.2020,"41,60","41,26","41,82","40,48","377,71K","0,75%"
794,27.07.2020,"41,60","41,26","41,82","40,48","377,71K","0,75%"
795,27.07.2020,"41,60","41,26","41,82","40,48","377,71K","0,75%"
796,27.07.2020,"41,60","41,26","41,82","40,48","377,71K","0,75%"
797,27.07.2020,"41,60","41,26","41,82","40,48","377,71K","0,75%"
798,24.07.2020,"41,29","41,06","41,67","40,66","353,16K","0,54%"
799,24.07.2020,"41,29","41,06","41,67","40,66","353,16K","0,54%"
800,24.07.2020,"41,29","41,06","41,67","40,66","353,16K","0,54%"
801,24.07.2020,"41,29","41,06","41,67","40,66","353,16K","0,54%"
802,24.07.2020,"41,29","41,06","41,67","40,66","353,16K","0,54%"
803,24.07.2020,"41,29","41,06","41,67","40,66","353,16K","0,54%"
804,24.07.2020,"41,29","41,06","41,67","40,66","353,16K","0,54%"
805,23.07.2020,"41,07","41,95","42,36","40,83","389,41K","-1,98%"
806,23.07.2020,"41,07","41,95","42,36","40,83","389,41K","-1,98%"
807,23.07.2020,"41,07","41,95","42,36","40,83","389,41K","-1,98%"
808,23.07.2020,"41,07","41,95","42,36","40,83","389,41K","-1,98%"
809,23.07.2020,"41,07","41,95","42,36","40,83","389,41K","-1,98%"
810,23.07.2020,"41,07","41,95","42,36","40,83","389,41K","-1,98%"
811,23.07.2020,"41,07","41,95","42,36","40,83","389,41K","-1,98%"
812,22.07.2020,"41,90","41,54","42,03","41,14","333,65K","-0,14%"
813,22.07.2020,"41,90","41,54","42,03","41,14","333,65K","-0,14%"
814,22.07.2020,"41,90","41,54","42,03","41,14","333,65K","-0,14%"
815,22.07.2020,"41,90","41,54","42,03","41,14","333,65K","-0,14%"
816,22.07.2020,"41,90","41,54","42,03","41,14","333,65K","-0,14%"
817,22.07.2020,"41,90","41,54","42,03","41,14","333,65K","-0,14%"
818,22.07.2020,"41,90","41,54","42,03","41,14","333,65K","-0,14%"
819,21.07.2020,"41,96","40,65","42,40","40,64","25,62K","2,82%"
820,21.07.2020,"41,96","40,65","42,40","40,64","25,62K","2,82%"
821,21.07.2020,"41,96","40,65","42,40","40,64","25,62K","2,82%"
822,21.07.2020,"41,96","40,65","42,40","40,64","25,62K","2,82%"
823,21.07.2020,"41,96","40,65","42,40","40,64","25,62K","2,82%"
824,21.07.2020,"41,96","40,65","42,40","40,64","25,62K","2,82%"
825,21.07.2020,"41,96","40,65","42,40","40,64","25,62K","2,82%"
826,20.07.2020,"40,81","40,64","40,91","39,83","60,18K","0,54%"
827,20.07.2020,"40,81","40,64","40,91","39,83","60,18K","0,54%"
828,20.07.2020,"40,81","40,64","40,91","39,83","60,18K","0,54%"
829,20.07.2020,"40,81","40,64","40,91","39,83","60,18K","0,54%"
830,20.07.2020,"40,81","40,64","40,91","39,83","60,18K","0,54%"
831,20.07.2020,"40,81","40,64","40,91","39,83","60,18K","0,54%"
832,20.07.2020,"40,81","40,64","40,91","39,83","60,18K","0,54%"
833,17.07.2020,"40,59","40,72","40,90","40,02","88,22K","-0,39%"
834,17.07.2020,"40,59","40,72","40,90","40,02","88,22K","-0,39%"
835,17.07.2020,"40,59","40,72","40,90","40,02","88,22K","-0,39%"
836,17.07.2020,"40,59","40,72","40,90","40,02","88,22K","-0,39%"
837,17.07.2020,"40,59","40,72","40,90","40,02","88,22K","-0,39%"
838,17.07.2020,"40,59","40,72","40,90","40,02","88,22K","-0,39%"
839,17.07.2020,"40,59","40,72","40,90","40,02","88,22K","-0,39%"
840,16.07.2020,"40,75","40,97","41,18","40,52","200,10K","-1,09%"
841,16.07.2020,"40,75","40,97","41,18","40,52","200,10K","-1,09%"
842,16.07.2020,"40,75","40,97","41,18","40,52","200,10K","-1,09%"
843,16.07.2020,"40,75","40,97","41,18","40,52","200,10K","-1,09%"
844,16.07.2020,"40,75","40,97","41,18","40,52","200,10K","-1,09%"
845,16.07.2020,"40,75","40,97","41,18","40,52","200,10K","-1,09%"
846,16.07.2020,"40,75","40,97","41,18","40,52","200,10K","-1,09%"
847,15.07.2020,"41,20","40,55","41,26","40,08","352,54K","2,26%"
848,15.07.2020,"41,20","40,55","41,26","40,08","352,54K","2,26%"
849,15.07.2020,"41,20","40,55","41,26","40,08","352,54K","2,26%"
850,15.07.2020,"41,20","40,55","41,26","40,08","352,54K","2,26%"
851,15.07.2020,"41,20","40,55","41,26","40,08","352,54K","2,26%"
852,15.07.2020,"41,20","40,55","41,26","40,08","352,54K","2,26%"
853,15.07.2020,"41,20","40,55","41,26","40,08","352,54K","2,26%"
854,14.07.2020,"40,29","39,60","40,57","39,07","426,97K","0,47%"
855,14.07.2020,"40,29","39,60","40,57","39,07","426,97K","0,47%"
856,14.07.2020,"40,29","39,60","40,57","39,07","426,97K","0,47%"
857,14.07.2020,"40,29","39,60","40,57","39,07","426,97K","0,47%"
858,14.07.2020,"40,29","39,60","40,57","39,07","426,97K","0,47%"
859,14.07.2020,"40,29","39,60","40,57","39,07","426,97K","0,47%"
860,14.07.2020,"40,29","39,60","40,57","39,07","426,97K","0,47%"
861,13.07.2020,"40,10","40,35","40,72","39,47","370,72K","-1,11%"
862,13.07.2020,"40,10","40,35","40,72","39,47","370,72K","-1,11%"
863,13.07.2020,"40,10","40,35","40,72","39,47","370,72K","-1,11%"
864,13.07.2020,"40,10","40,35","40,72","39,47","370,72K","-1,11%"
865,13.07.2020,"40,10","40,35","40,72","39,47","370,72K","-1,11%"
866,13.07.2020,"40,10","40,35","40,72","39,47","370,72K","-1,11%"
867,13.07.2020,"40,10","40,35","40,72","39,47","370,72K","-1,11%"
868,10.07.2020,"40,55","39,58","40,77","38,54","393,15K","2,35%"
869,10.07.2020,"40,55","39,58","40,77","38,54","393,15K","2,35%"
870,10.07.2020,"40,55","39,58","40,77","38,54","393,15K","2,35%"
871,10.07.2020,"40,55","39,58","40,77","38,54","393,15K","2,35%"
872,10.07.2020,"40,55","39,58","40,77","38,54","393,15K","2,35%"
873,10.07.2020,"40,55","39,58","40,77","38,54","393,15K","2,35%"
874,10.07.2020,"40,55","39,58","40,77","38,54","393,15K","2,35%"
875,09.07.2020,"39,62","40,87","40,99","39,27","367,39K","-3,13%"
876,09.07.2020,"39,62","40,87","40,99","39,27","367,39K","-3,13%"
877,09.07.2020,"39,62","40,87","40,99","39,27","367,39K","-3,13%"
878,09.07.2020,"39,62","40,87","40,99","39,27","367,39K","-3,13%"
879,09.07.2020,"39,62","40,87","40,99","39,27","367,39K","-3,13%"
880,09.07.2020,"39,62","40,87","40,99","39,27","367,39K","-3,13%"
881,09.07.2020,"39,62","40,87","40,99","39,27","367,39K","-3,13%"
882,08.07.2020,"40,90","40,48","41,08","40,30","286,74K","0,69%"
883,08.07.2020,"40,90","40,48","41,08","40,30","286,74K","0,69%"
884,08.07.2020,"40,90","40,48","41,08","40,30","286,74K","0,69%"
885,08.07.2020,"40,90","40,48","41,08","40,30","286,74K","0,69%"
886,08.07.2020,"40,90","40,48","41,08","40,30","286,74K","0,69%"
887,08.07.2020,"40,90","40,48","41,08","40,30","286,74K","0,69%"
888,08.07.2020,"40,90","40,48","41,08","40,30","286,74K","0,69%"
889,07.07.2020,"40,62","40,68","40,95","39,90","256,60K","-0,02%"
890,07.07.2020,"40,62","40,68","40,95","39,90","256,60K","-0,02%"
891,07.07.2020,"40,62","40,68","40,95","39,90","256,60K","-0,02%"
892,07.07.2020,"40,62","40,68","40,95","39,90","256,60K","-0,02%"
893,07.07.2020,"40,62","40,68","40,95","39,90","256,60K","-0,02%"
894,07.07.2020,"40,62","40,68","40,95","39,90","256,60K","-0,02%"
895,07.07.2020,"40,62","40,68","40,95","39,90","256,60K","-0,02%"
896,06.07.2020,"40,63","40,31","41,08","39,84","373,24K","0,87%"
897,06.07.2020,"40,63","40,31","41,08","39,84","373,24K","0,87%"
898,06.07.2020,"40,63","40,31","41,08","39,84","373,24K","0,87%"
899,06.07.2020,"40,63","40,31","41,08","39,84","373,24K","0,87%"
900,06.07.2020,"40,63","40,31","41,08","39,84","373,24K","0,87%"
901,06.07.2020,"40,63","40,31","41,08","39,84","373,24K","0,87%"
902,06.07.2020,"40,63","40,31","41,08","39,84","373,24K","0,87%"
903,03.07.2020,"40,28","40,23","40,50","39,86",-,"-0,91%"
904,03.07.2020,"40,28","40,23","40,50","39,86",-,"-0,91%"
905,03.07.2020,"40,28","40,23","40,50","39,86",-,"-0,91%"
906,03.07.2020,"40,28","40,23","40,50","39,86",-,"-0,91%"
907,03.07.2020,"40,28","40,23","40,50","39,86",-,"-0,91%"
908,03.07.2020,"40,28","40,23","40,50","39,86",-,"-0,91%"
909,03.07.2020,"40,28","40,23","40,50","39,86",-,"-0,91%"
910,02.07.2020,"40,65","39,78","40,74","39,46","347,10K","2,08%"
911,02.07.2020,"40,65","39,78","40,74","39,46","347,10K","2,08%"
912,02.07.2020,"40,65","39,78","40,74","39,46","347,10K","2,08%"
913,02.07.2020,"40,65","39,78","40,74","39,46","347,10K","2,08%"
914,02.07.2020,"40,65","39,78","40,74","39,46","347,10K","2,08%"
915,02.07.2020,"40,65","39,78","40,74","39,46","347,10K","2,08%"
916,02.07.2020,"40,65","39,78","40,74","39,46","347,10K","2,08%"
917,01.07.2020,"39,82","39,84","40,58","39,05","407,17K","1,40%"
918,01.07.2020,"39,82","39,84","40,58","39,05","407,17K","1,40%"
919,01.07.2020,"39,82","39,84","40,58","39,05","407,17K","1,40%"
920,01.07.2020,"39,82","39,84","40,58","39,05","407,17K","1,40%"
921,01.07.2020,"39,82","39,84","40,58","39,05","407,17K","1,40%"
922,01.07.2020,"39,82","39,84","40,58","39,05","407,17K","1,40%"
923,01.07.2020,"39,82","39,84","40,58","39,05","407,17K","1,40%"
924,30.06.2020,"39,27","39,64","40,08","38,85","370,06K","-1,08%"
925,30.06.2020,"39,27","39,64","40,08","38,85","370,06K","-1,08%"
926,30.06.2020,"39,27","39,64","40,08","38,85","370,06K","-1,08%"
927,30.06.2020,"39,27","39,64","40,08","38,85","370,06K","-1,08%"
928,30.06.2020,"39,27","39,64","40,08","38,85","370,06K","-1,08%"
929,30.06.2020,"39,27","39,64","40,08","38,85","370,06K","-1,08%"
930,30.06.2020,"39,27","39,64","40,08","38,85","370,06K","-1,08%"
931,29.06.2020,"39,70","37,96","39,89","37,50","343,91K","3,14%"
932,29.06.2020,"39,70","37,96","39,89","37,50","343,91K","3,14%"
933,29.06.2020,"39,70","37,96","39,89","37,50","343,91K","3,14%"
934,29.06.2020,"39,70","37,96","39,89","37,50","343,91K","3,14%"
935,29.06.2020,"39,70","37,96","39,89","37,50","343,91K","3,14%"
936,29.06.2020,"39,70","37,96","39,89","37,50","343,91K","3,14%"
937,29.06.2020,"39,70","37,96","39,89","37,50","343,91K","3,14%"
938,26.06.2020,"38,49","39,09","39,35","37,79","356,71K","-0,59%"
939,26.06.2020,"38,49","39,09","39,35","37,79","356,71K","-0,59%"
940,26.06.2020,"38,49","39,09","39,35","37,79","356,71K","-0,59%"
941,26.06.2020,"38,49","39,09","39,35","37,79","356,71K","-0,59%"
942,26.06.2020,"38,49","39,09","39,35","37,79","356,71K","-0,59%"
943,26.06.2020,"38,49","39,09","39,35","37,79","356,71K","-0,59%"
944,26.06.2020,"38,49","39,09","39,35","37,79","356,71K","-0,59%"
945,25.06.2020,"38,72","38,05","39,23","37,08","451,64K","1,87%"
946,25.06.2020,"38,72","38,05","39,23","37,08","451,64K","1,87%"
947,25.06.2020,"38,72","38,05","39,23","37,08","451,64K","1,87%"
948,25.06.2020,"38,72","38,05","39,23","37,08","451,64K","1,87%"
949,25.06.2020,"38,72","38,05","39,23","37,08","451,64K","1,87%"
950,25.06.2020,"38,72","38,05","39,23","37,08","451,64K","1,87%"
951,25.06.2020,"38,72","38,05","39,23","37,08","451,64K","1,87%"
952,24.06.2020,"38,01","39,99","40,54","37,31","499,49K","-5,85%"
953,24.06.2020,"38,01","39,99","40,54","37,31","499,49K","-5,85%"
954,24.06.2020,"38,01","39,99","40,54","37,31","499,49K","-5,85%"
955,24.06.2020,"38,01","39,99","40,54","37,31","499,49K","-5,85%"
956,24.06.2020,"38,01","39,99","40,54","37,31","499,49K","-5,85%"
957,24.06.2020,"38,01","39,99","40,54","37,31","499,49K","-5,85%"
958,24.06.2020,"38,01","39,99","40,54","37,31","499,49K","-5,85%"
959,23.06.2020,"40,37","40,68","41,63","39,76","368,73K","-0,22%"
960,23.06.2020,"40,37","40,68","41,63","39,76","368,73K","-0,22%"
961,23.06.2020,"40,37","40,68","41,63","39,76","368,73K","-0,22%"
962,23.06.2020,"40,37","40,68","41,63","39,76","368,73K","-0,22%"
963,23.06.2020,"40,37","40,68","41,63","39,76","368,73K","-0,22%"
964,23.06.2020,"40,37","40,68","41,63","39,76","368,73K","-0,22%"
965,23.06.2020,"40,37","40,68","41,63","39,76","368,73K","-0,22%"
966,22.06.2020,"40,46","39,18","40,70","39,12","29,89K","1,79%"
967,22.06.2020,"40,46","39,18","40,70","39,12","29,89K","1,79%"
968,22.06.2020,"40,46","39,18","40,70","39,12","29,89K","1,79%"
969,22.06.2020,"40,46","39,18","40,70","39,12","29,89K","1,79%"
970,22.06.2020,"40,46","39,18","40,70","39,12","29,89K","1,79%"
971,22.06.2020,"40,46","39,18","40,70","39,12","29,89K","1,79%"
972,22.06.2020,"40,46","39,18","40,70","39,12","29,89K","1,79%"
973,19.06.2020,"39,75","38,85","40,49","38,40","64,11K","2,34%"
974,19.06.2020,"39,75","38,85","40,49","38,40","64,11K","2,34%"
975,19.06.2020,"39,75","38,85","40,49","38,40","64,11K","2,34%"
976,19.06.2020,"39,75","38,85","40,49","38,40","64,11K","2,34%"
977,19.06.2020,"39,75","38,85","40,49","38,40","64,11K","2,34%"
978,19.06.2020,"39,75","38,85","40,49","38,40","64,11K","2,34%"
979,19.06.2020,"39,75","38,85","40,49","38,40","64,11K","2,34%"
980,18.06.2020,"38,84","37,74","38,97","37,11","113,38K","2,32%"
981,18.06.2020,"38,84","37,74","38,97","37,11","113,38K","2,32%"
982,18.06.2020,"38,84","37,74","38,97","37,11","113,38K","2,32%"
983,18.06.2020,"38,84","37,74","38,97","37,11","113,38K","2,32%"
984,18.06.2020,"38,84","37,74","38,97","37,11","113,38K","2,32%"
985,18.06.2020,"38,84","37,74","38,97","37,11","113,38K","2,32%"
986,18.06.2020,"38,84","37,74","38,97","37,11","113,38K","2,32%"
987,17.06.2020,"37,96","37,93","38,75","37,21","239,52K","-1,09%"
988,17.06.2020,"37,96","37,93","38,75","37,21","239,52K","-1,09%"
989,17.06.2020,"37,96","37,93","38,75","37,21","239,52K","-1,09%"
990,17.06.2020,"37,96","37,93","38,75","37,21","239,52K","-1,09%"
991,17.06.2020,"37,96","37,93","38,75","37,21","239,52K","-1,09%"
992,17.06.2020,"37,96","37,93","38,75","37,21","239,52K","-1,09%"
993,17.06.2020,"37,96","37,93","38,75","37,21","239,52K","-1,09%"
994,16.06.2020,"38,38","37,05","39,06","36,38","366,32K","3,39%"
995,16.06.2020,"38,38","37,05","39,06","36,38","366,32K","3,39%"
996,16.06.2020,"38,38","37,05","39,06","36,38","366,32K","3,39%"
997,16.06.2020,"38,38","37,05","39,06","36,38","366,32K","3,39%"
998,16.06.2020,"38,38","37,05","39,06","36,38","366,32K","3,39%"
999,16.06.2020,"38,38","37,05","39,06","36,38","366,32K","3,39%"
1000,16.06.2020,"38,38","37,05","39,06","36,38","366,32K","3,39%"
1001,15.06.2020,"37,12","36,03","37,26","34,36","387,55K","2,37%"
1002,15.06.2020,"37,12","36,03","37,26","34,36","387,55K","2,37%"
1003,15.06.2020,"37,12","36,03","37,26","34,36","387,55K","2,37%"
1004,15.06.2020,"37,12","36,03","37,26","34,36","387,55K","2,37%"
1005,15.06.2020,"37,12","36,03","37,26","34,36","387,55K","2,37%"
1006,15.06.2020,"37,12","36,03","37,26","34,36","387,55K","2,37%"
1007,15.06.2020,"37,12","36,03","37,26","34,36","387,55K","2,37%"
1008,12.06.2020,"36,26","36,26","36,99","34,48","406,51K","-0,22%"
1009,12.06.2020,"36,26","36,26","36,99","34,48","406,51K","-0,22%"
1010,12.06.2020,"36,26","36,26","36,99","34,48","406,51K","-0,22%"
1011,12.06.2020,"36,26","36,26","36,99","34,48","406,51K","-0,22%"
1012,12.06.2020,"36,26","36,26","36,99","34,48","406,51K","-0,22%"
1013,12.06.2020,"36,26","36,26","36,99","34,48","406,51K","-0,22%"
1014,12.06.2020,"36,26","36,26","36,99","34,48","406,51K","-0,22%"
1015,11.06.2020,"36,34","39,09","39,09","35,41","513,91K","-8,23%"
1016,11.06.2020,"36,34","39,09","39,09","35,41","513,91K","-8,23%"
1017,11.06.2020,"36,34","39,09","39,09","35,41","513,91K","-8,23%"
1018,11.06.2020,"36,34","39,09","39,09","35,41","513,91K","-8,23%"
1019,11.06.2020,"36,34","39,09","39,09","35,41","513,91K","-8,23%"
1020,11.06.2020,"36,34","39,09","39,09","35,41","513,91K","-8,23%"
1021,11.06.2020,"36,34","39,09","39,09","35,41","513,91K","-8,23%"
1022,10.06.2020,"39,60","38,50","39,91","37,73","385,87K","1,69%"
1023,10.06.2020,"39,60","38,50","39,91","37,73","385,87K","1,69%"
1024,10.06.2020,"39,60","38,50","39,91","37,73","385,87K","1,69%"
1025,10.06.2020,"39,60","38,50","39,91","37,73","385,87K","1,69%"
1026,10.06.2020,"39,60","38,50","39,91","37,73","385,87K","1,69%"
1027,10.06.2020,"39,60","38,50","39,91","37,73","385,87K","1,69%"
1028,10.06.2020,"39,60","38,50","39,91","37,73","385,87K","1,69%"
1029,09.06.2020,"38,94","38,22","39,10","37,07","396,03K","1,96%"
1030,09.06.2020,"38,94","38,22","39,10","37,07","396,03K","1,96%"
1031,09.06.2020,"38,94","38,22","39,10","37,07","396,03K","1,96%"
1032,09.06.2020,"38,94","38,22","39,10","37,07","396,03K","1,96%"
1033,09.06.2020,"38,94","38,22","39,10","37,07","396,03K","1,96%"
1034,09.06.2020,"38,94","38,22","39,10","37,07","396,03K","1,96%"
1035,09.06.2020,"38,94","38,22","39,10","37,07","396,03K","1,96%"
1036,08.06.2020,"38,19","39,41","40,44","37,96","416,64K","-3,44%"
1037,08.06.2020,"38,19","39,41","40,44","37,96","416,64K","-3,44%"
1038,08.06.2020,"38,19","39,41","40,44","37,96","416,64K","-3,44%"
1039,08.06.2020,"38,19","39,41","40,44","37,96","416,64K","-3,44%"
1040,08.06.2020,"38,19","39,41","40,44","37,96","416,64K","-3,44%"
1041,08.06.2020,"38,19","39,41","40,44","37,96","416,64K","-3,44%"
1042,08.06.2020,"38,19","39,41","40,44","37,96","416,64K","-3,44%"
1043,05.06.2020,"39,55","37,33","39,68","37,05","396,86K","5,72%"
1044,05.06.2020,"39,55","37,33","39,68","37,05","396,86K","5,72%"
1045,05.06.2020,"39,55","37,33","39,68","37,05","396,86K","5,72%"
1046,05.06.2020,"39,55","37,33","39,68","37,05","396,86K","5,72%"
1047,05.06.2020,"39,55","37,33","39,68","37,05","396,86K","5,72%"
1048,05.06.2020,"39,55","37,33","39,68","37,05","396,86K","5,72%"
1049,05.06.2020,"39,55","37,33","39,68","37,05","396,86K","5,72%"
1050,04.06.2020,"37,41","36,76","37,62","36,38","307,61K","0,32%"
1051,04.06.2020,"37,41","36,76","37,62","36,38","307,61K","0,32%"
1052,04.06.2020,"37,41","36,76","37,62","36,38","307,61K","0,32%"
1053,04.06.2020,"37,41","36,76","37,62","36,38","307,61K","0,32%"
1054,04.06.2020,"37,41","36,76","37,62","36,38","307,61K","0,32%"
1055,04.06.2020,"37,41","36,76","37,62","36,38","307,61K","0,32%"
1056,04.06.2020,"37,41","36,76","37,62","36,38","307,61K","0,32%"
1057,03.06.2020,"37,29","36,86","38,18","35,88","494,25K","1,30%"
1058,03.06.2020,"37,29","36,86","38,18","35,88","494,25K","1,30%"
1059,03.06.2020,"37,29","36,86","38,18","35,88","494,25K","1,30%"
1060,03.06.2020,"37,29","36,86","38,18","35,88","494,25K","1,30%"
1061,03.06.2020,"37,29","36,86","38,18","35,88","494,25K","1,30%"
1062,03.06.2020,"37,29","36,86","38,18","35,88","494,25K","1,30%"
1063,03.06.2020,"37,29","36,86","38,18","35,88","494,25K","1,30%"
1064,02.06.2020,"36,81","35,56","37,06","35,28","343,48K","3,87%"
1065,02.06.2020,"36,81","35,56","37,06","35,28","343,48K","3,87%"
1066,02.06.2020,"36,81","35,56","37,06","35,28","343,48K","3,87%"
1067,02.06.2020,"36,81","35,56","37,06","35,28","343,48K","3,87%"
1068,02.06.2020,"36,81","35,56","37,06","35,28","343,48K","3,87%"
1069,02.06.2020,"36,81","35,56","37,06","35,28","343,48K","3,87%"
1070,02.06.2020,"36,81","35,56","37,06","35,28","343,48K","3,87%"
1071,01.06.2020,"35,44","35,21","35,90","34,27","385,71K","-0,14%"
1072,01.06.2020,"35,44","35,21","35,90","34,27","385,71K","-0,14%"
1073,01.06.2020,"35,44","35,21","35,90","34,27","385,71K","-0,14%"
1074,01.06.2020,"35,44","35,21","35,90","34,27","385,71K","-0,14%"
1075,01.06.2020,"35,44","35,21","35,90","34,27","385,71K","-0,14%"
1076,01.06.2020,"35,44","35,21","35,90","34,27","385,71K","-0,14%"
1077,01.06.2020,"35,44","35,21","35,90","34,27","385,71K","-0,14%"
1078,29.05.2020,"35,49","33,68","35,77","32,36","443,65K","5,28%"
1079,29.05.2020,"35,49","33,68","35,77","32,36","443,65K","5,28%"
1080,29.05.2020,"35,49","33,68","35,77","32,36","443,65K","5,28%"
1081,29.05.2020,"35,49","33,68","35,77","32,36","443,65K","5,28%"
1082,29.05.2020,"35,49","33,68","35,77","32,36","443,65K","5,28%"
1083,29.05.2020,"35,49","33,68","35,77","32,36","443,65K","5,28%"
